date,sh.600843.csv,sh.600863.csv,sh.600867.csv,sh.600143.csv,sz.000796.csv,sh.600352.csv,sh.600016.csv,sh.600133.csv,sz.000776.csv,sz.300740.csv
2007-11-23,7.32377821,2.19285177,1.69268638,7.18524,8.11796895,2.96948742,4.39325607,4.51225026,3.85831435,
2007-11-26,7.24449509,2.14129094,1.67070344,6.9696828,8.6234835,2.90186346,4.3081899,4.44574317,3.85831435,
2007-11-27,7.24449509,2.12915898,1.69739701,7.02716472,8.65321965,2.84020632,4.17373047,4.3996998,3.85831435,
2007-11-28,7.41297172,2.13522496,1.70210764,7.06309092,8.61357145,2.80838328,4.05847953,4.48155468,3.85831435,
2007-11-29,7.56162757,2.18678579,1.74607352,7.16368428,9.119086,2.88197406,4.27526106,4.54294584,3.85831435,
2007-11-30,7.40306133,2.12612599,1.727231,7.0535106,8.95058115,2.88197406,4.1435457,4.44574317,3.85831435,
2007-12-03,7.5318964,2.12915898,1.74607352,7.06309092,8.6829558,2.8939077,4.15726605,4.52759805,3.85831435,
2007-12-04,7.55171718,2.15038991,1.75392457,7.06069584,8.83163655,2.91976392,4.1984271,4.53271398,3.85831435,
2007-12-05,7.76974576,2.19891775,1.76648625,7.065486,8.85146065,3.0430782,4.2533085,4.58387328,3.85831435,
2007-12-06,7.93822239,2.17465383,1.74921394,7.065486,9.2182065,3.01523304,4.26428478,4.67596002,3.85831435,
2007-12-07,7.87876005,2.21711569,1.78846919,7.37205624,9.1587342,3.07689018,4.29446955,5.09035035,3.85831435,
2007-12-10,7.95804317,2.27170951,1.93763914,7.56126756,9.5353921,3.12860262,4.26702885,5.09035035,3.85831435,
2007-12-11,8.06705746,2.30203941,1.94077956,7.76484936,9.62460055,3.10871322,4.19568303,5.17732116,3.85831435,
2007-12-12,8.14634058,2.32327034,1.9784646,7.94687544,9.5948644,3.15048096,4.14080163,5.25917604,3.85831435,
2007-12-13,8.14634058,2.22014868,1.94234977,7.70497236,9.6146885,3.05700078,4.04201511,5.03407512,3.85831435,
2007-12-14,8.10669902,2.25047858,1.98003481,7.8079608,9.3966234,3.13854732,4.0886643,5.07500256,3.85831435,
2007-12-17,8.25535487,2.30203941,2.05854531,8.023518,9.60477645,3.19025976,3.89383533,5.21313267,3.85831435,
2007-12-18,7.96795356,2.3050724,2.041273,8.143272,9.0992619,3.14650308,3.91853196,5.23359639,3.85831435,
2007-12-19,8.1265198,2.31720436,2.07424741,8.19596376,9.0794378,3.2121381,3.98438964,5.3717265,3.85831435,
2007-12-20,8.26526526,2.33236931,2.0726772,8.14566708,9.36688725,3.2320275,4.05024732,5.32568313,3.85831435,
2007-12-21,8.23553409,2.3960621,2.18573232,8.17680312,9.6345126,3.36727542,4.02829476,5.34614685,3.85831435,
2007-12-24,8.31481721,2.41122705,2.23597904,8.43786684,9.74354515,3.43887726,4.10512872,5.35126278,3.85831435,
2007-12-25,8.51302501,2.47188685,2.23754925,8.70372072,10.110291,3.42694362,4.04750325,5.28987162,3.85831435,
2007-12-26,8.67159125,2.50221675,2.26895345,9.1851318,10.1697633,3.60793716,3.97615743,5.50985661,3.85831435,
2007-12-27,8.69141203,2.50221675,2.25168114,9.26656452,9.88231385,3.59799246,4.06671174,5.44334952,3.85831435,
2007-12-28,8.50311462,2.45368891,2.19201316,9.2569842,10.1499392,3.4607556,4.06671174,5.35637871,3.85831435,
2008-01-02,8.75087437,2.52951366,2.22498757,9.56115936,10.6653658,3.58804776,4.11061686,5.4740451,3.85831435,
2008-01-03,8.94908217,2.59927243,2.2768045,9.11567448,11.54753825,3.68550582,4.06945581,5.7298416,3.85831435,
2008-01-04,8.919351,2.57500851,2.30506828,9.06777288,11.72595515,3.65766066,4.11884907,5.66333451,3.85831435,
2008-01-07,9.09773802,2.6387013,2.29407681,9.0893286,11.50789005,3.66362748,4.20117117,5.78611683,3.85831435,
2008-01-08,9.18693153,2.58714047,2.19044295,8.72527644,11.25017675,3.48860076,4.2258678,5.53032033,3.85831435,
2008-01-09,9.39504972,2.61443738,2.22498757,8.99592048,12.38015045,3.55821366,4.24507629,5.66845044,3.85831435,
2008-01-10,9.23648348,2.54467861,2.20614505,9.01029096,12.7667204,3.6397602,4.25605257,5.72472567,3.85831435,
2008-01-11,9.06800685,2.49918376,2.16217917,8.79712884,12.885665,3.5602026,4.45088154,5.89355136,3.85831435,
2008-01-14,9.06800685,2.52344768,2.20771526,9.16357608,12.65768785,3.56815836,4.42344084,5.9344788,3.85831435,
2008-01-15,9.12746919,2.57500851,2.25796198,9.30967596,13.31188315,3.82672056,4.35758316,6.01121775,3.85831435,
2008-01-16,9.00854451,2.50524974,2.26267261,9.26177436,13.3812675,3.71732886,4.12982535,5.73495753,3.85831435,
2008-01-17,8.84006788,2.42335901,2.22812799,8.91927792,12.092701,3.58406988,4.12982535,5.54566812,3.85831435,
2008-01-18,9.05809646,2.47795283,2.19515358,8.78515344,12.1323492,3.580092,4.08317616,5.68891416,3.85831435,
2008-01-21,8.65177047,2.51131572,2.06325594,8.72048628,11.0816719,3.4607556,3.88834719,5.86797171,3.85831435,
2008-01-22,7.78956654,2.28384147,1.85755843,7.91334432,9.9715223,3.11468004,3.60296391,6.45630366,3.85831435,
2008-01-23,8.09678863,2.40516107,1.9313583,8.42828652,10.55633325,3.11468004,3.71821485,6.91162143,3.85831435,
2008-01-24,8.25535487,2.43245798,1.99730712,8.65581912,10.73475015,3.4010874,3.71547078,7.60227198,3.85831435,
2008-01-25,8.13643019,2.40212808,2.02086027,8.4785832,11.2799129,3.40904316,3.8142573,6.99859224,3.85831435,
2008-01-28,7.32377821,2.19588476,2.07738783,8.08579008,10.75457425,3.29965146,3.53436216,6.99859224,3.85831435,
2008-01-29,7.54180679,2.24137961,2.0569751,8.10974088,11.27000085,3.3613086,3.5124096,6.57397005,3.85831435,
2008-01-30,7.62108991,2.24137961,2.0569751,8.23668012,11.44841775,3.29965146,3.35325354,6.20562309,3.85831435,
2008-01-31,7.34359899,2.24744559,1.9313583,7.9157394,10.57615735,3.14849202,3.292884,5.79634869,3.85831435,
2008-02-01,6.87781066,2.15645589,1.86226906,8.00435736,9.8129295,3.07092336,3.35874168,5.2182486,3.85831435,
2008-02-04,7.42288211,2.32023735,2.02086027,8.52169464,10.79422245,3.32948556,3.69351822,5.60194335,3.85831435,
2008-02-05,7.41297172,2.29597343,2.0726772,8.33727348,10.5860694,3.26385054,3.74565555,5.88843543,3.85831435,
2008-02-13,7.46252367,2.32327034,2.03499216,8.13848184,10.903255,3.2021934,3.65235717,5.7298416,3.85831435,
2008-02-14,7.64091069,2.33843529,2.11193245,8.37559476,11.15105625,3.3115851,3.72644706,5.92424694,3.85831435,
2008-02-15,7.64091069,2.28687446,2.06325594,8.2510506,10.8834309,3.27379524,3.66333345,5.86797171,3.85831435,
2008-02-18,7.80938732,2.34753426,2.13077497,8.51929956,11.19070445,3.41699892,3.66333345,6.21073902,3.85831435,
2008-02-19,7.94813278,2.37786416,2.13077497,8.87856156,11.64665875,3.46672242,3.81151323,6.22608681,3.85831435,
2008-02-20,7.80938732,2.37786416,2.10879203,8.79712884,11.696219,3.38915376,3.65784531,6.15446379,3.85831435,
2008-02-21,7.98777434,2.3960621,2.11036224,8.7180912,11.84489975,3.3911427,3.58649949,6.43072401,3.85831435,
2008-02-22,7.95804317,2.38393014,2.03342195,8.83545012,12.26120585,3.3513639,3.42734343,6.17492751,3.85831435,
2008-02-25,7.6310003,2.3657322,1.98788586,8.28218664,11.66648285,3.2121381,3.39167052,5.69403009,3.85831435,
2008-02-26,8.39410033,2.32630333,2.05540489,8.023518,11.38894545,3.2021934,3.56180286,5.77076904,3.85831435,
2008-02-27,9.02836529,2.40212808,2.1040814,8.14566708,11.5178021,3.25788372,3.74016741,5.95494252,3.85831435,
2008-02-28,8.83015749,2.3960621,2.12606434,7.90615908,11.0816719,3.23799432,3.70998264,6.11865228,3.85831435,
2008-02-29,8.94908217,2.40819406,2.13705581,7.94208528,11.09158395,3.2419722,3.76211997,6.41026029,3.85831435,
2008-03-03,9.34549777,2.4567219,2.29878744,8.21033424,11.4583298,3.34539708,3.81700137,7.01394003,3.85831435,
2008-03-04,9.19684192,2.40516107,2.2925066,7.99717212,12.092701,3.4607556,3.72644706,6.67628865,3.85831435,
2008-03-05,9.09773802,2.41729303,2.355315,7.92292464,12.22155765,3.4607556,3.68254194,7.06509933,3.85831435,
2008-03-06,9.23648348,2.45975489,2.41969361,7.98040656,12.1125251,3.44882196,3.76486404,6.99859224,3.85831435,
2008-03-07,8.76078476,2.39909509,2.37729794,7.65707076,12.5090071,3.381198,3.70998264,6.63024528,3.85831435,
2008-03-10,8.97881334,2.28990745,2.25639177,7.62593472,12.1719974,3.1922487,3.47948076,6.32328948,3.85831435,
2008-03-11,9.13737958,2.31417137,2.355315,7.49181024,12.2711179,3.22009386,3.51789774,6.51257889,3.85831435,
2008-03-12,8.68150164,2.22014868,2.24225988,7.51097088,11.89446,3.16042566,3.44655192,6.12888414,3.85831435,
2008-03-13,8.74096398,2.15645589,2.3082087,7.4486988,11.1213201,3.08086806,3.43831971,5.75030532,3.85831435,
2008-03-14,9.14728997,2.16555486,2.38357878,7.38642672,10.6851899,3.0530229,3.38618238,5.89355136,3.85831435,
2008-03-17,8.53284579,2.00783938,2.15275791,7.28583336,9.6146885,2.88794088,3.27641958,5.30521941,3.85831435,
2008-03-18,7.68055225,1.84709091,1.93763914,7.065486,8.7622522,2.67910218,3.1831212,4.77316269,3.85831435,
2008-03-19,7.97786395,1.9107837,2.01143901,7.29541368,9.14882215,2.80241646,3.26818737,5.11593,3.85831435,
2008-03-20,8.11660941,1.96841051,2.05383468,7.30259892,9.68407285,2.83622844,3.31483656,5.39219022,3.85831435,
2008-03-21,8.21571331,1.98964144,2.13234518,7.54210692,9.8129295,2.83622844,3.28190772,5.44334952,3.85831435,
2008-03-24,8.18598214,1.93504762,2.12763455,7.18524,9.56512825,2.80042752,3.28190772,5.36661057,3.85831435,
2008-03-25,8.60221852,1.9411136,2.26424282,7.18284492,9.5948644,2.8342395,3.12549573,5.36661057,3.85831435,
2008-03-26,8.41392111,1.92291566,2.24068967,7.42714308,9.7732813,2.84020632,3.03768549,5.56613184,3.85831435,
2008-03-27,7.72019381,1.81069503,2.15275791,7.17805476,9.26776675,2.68705794,2.85657687,5.05965477,3.85831435,
2008-03-28,8.16616136,1.85618988,2.27837471,7.43193324,9.54530415,2.784516,3.04042956,5.32568313,3.85831435,
2008-03-31,7.52198601,1.77429915,2.20300463,7.12775808,8.9604932,2.7546819,2.93889897,4.94710431,3.85831435,
2008-04-01,6.82825871,1.61658367,1.98317523,6.64155684,8.0684087,2.5259538,2.92243455,4.4508591,3.85831435,
2008-04-02,6.85798988,1.55895686,1.7900394,5.97811968,7.26553265,2.3171151,3.07061433,4.05181656,3.85831435,
2008-04-03,6.88772105,1.61961666,1.8214436,5.86076076,6.938435,2.41059528,3.18037713,4.05181656,3.85831435,
2008-04-07,7.19494314,1.7288043,1.93449872,6.19367688,7.5728062,2.5557879,3.28424467,4.2973812,3.85831435,
2008-04-08,7.91840161,1.73183729,1.99102628,6.40923408,7.6124544,2.5458432,3.27708165,4.37923608,3.85831435,
2008-04-09,7.30395743,1.62871563,1.8685499,5.86315584,6.90869885,2.41059528,3.0800986,3.98530947,3.85831435,
2008-04-10,7.4327925,1.64084759,1.93920935,6.06194748,7.1961483,2.52396486,3.09442464,4.13878737,3.85831435,
2008-04-11,7.48234445,1.66207852,1.97061355,6.30385056,7.3943893,2.63136762,3.12665823,4.2462219,3.85831435,
2008-04-14,6.79852754,1.82889297,1.86069885,5.927823,6.76993015,2.585622,2.89744159,3.92391831,3.85831435,
2008-04-15,7.07601846,1.86225586,1.95334124,5.8200444,6.96817115,2.66915748,2.89744159,4.17971481,3.85831435,
2008-04-16,6.8381691,1.74700224,1.95177103,5.58293148,6.75010605,2.6552349,2.78641478,4.11320772,3.85831435,
2008-04-17,6.49130545,1.64691357,1.90309452,5.16618756,6.07608665,2.54783214,2.60733928,3.8369475,3.85831435,
2008-04-18,5.97596517,1.55289088,1.79317982,4.78776492,5.4714516,2.46031878,2.48556794,3.51464391,3.85831435,
2008-04-21,5.77775737,1.56502284,1.80417129,4.79495016,5.60030825,2.5458432,2.53929059,3.48394833,3.85831435,
2008-04-22,5.55972879,1.52256098,1.6487205,4.66561584,5.54083595,2.47026348,2.66822495,3.3765138,3.85831435,
2008-04-23,5.76784698,1.56805583,1.73508205,4.95063036,5.89766975,2.5657326,2.81506686,3.51975984,3.85831435,
2008-04-24,6.3426496,1.72577131,1.90937536,5.44641192,6.49239275,2.82230586,3.09800615,3.87275901,3.85831435,
2008-04-25,6.38229116,1.70757337,1.88896263,5.6523888,6.49239275,2.77854918,3.06577256,3.98530947,3.85831435,
2008-04-28,6.20390414,1.56805583,1.92978809,5.6523888,6.49239275,2.7646266,2.9726533,4.08762807,3.85831435,
2008-04-29,6.29309765,1.61051769,2.0255709,5.55419052,6.49239275,2.75269296,2.9726533,4.22064225,3.85831435,
2008-04-30,6.47148467,1.65297955,2.15589833,5.92063776,6.49239275,2.86208466,3.13740276,4.59410514,3.85831435,
2008-05-05,6.65978208,1.69544141,2.19201316,5.9877,6.49239275,2.87799618,3.13740276,4.63503258,3.85831435,
2008-05-06,6.63005091,1.67421048,2.14961749,5.77932804,6.49239275,2.77656024,3.0442835,4.59922107,3.85831435,
2008-05-07,6.3426496,1.75003523,2.14961749,5.329053,6.49239275,2.60153352,2.94400122,4.21041039,3.85831435,
2008-05-08,6.46157428,1.81676101,2.36473626,5.38653492,6.49239275,2.65722384,2.95474575,4.31784492,3.85831435,
2008-05-09,6.55076779,1.7591342,2.44795739,5.63083308,6.49239275,2.57766624,2.84371894,4.27691748,3.85831435,
2008-05-12,6.65978208,1.73487028,2.69291015,5.8559706,6.49239275,2.57766624,2.85446347,4.27691748,3.85831435,
2008-05-13,6.56067818,1.70150739,2.78555254,6.32061612,6.49239275,2.6950137,2.76850723,4.36388829,3.85831435,
2008-05-14,6.82825871,1.73183729,2.94571396,6.39246852,6.49239275,2.7646266,2.89027857,4.49690247,3.85831435,
2008-05-15,6.67960286,1.74396925,2.71960372,6.38528328,6.49239275,2.79048282,2.85804498,4.4508591,3.85831435,
2008-05-16,6.56067818,1.69240842,2.8420801,6.227208,6.49239275,2.70098052,2.88311555,4.5531777,3.85831435,
2008-05-19,6.57058857,1.67421048,2.87662472,6.25834404,6.49239275,2.67711324,2.84730045,4.51225026,3.85831435,
2008-05-20,6.56067818,1.56502284,2.58927629,5.75777232,6.49239275,2.51004228,2.7219476,4.06204842,3.85831435,
2008-05-21,6.47148467,1.62871563,2.58142524,5.808069,6.49239275,2.52396486,2.73269213,4.16436702,3.85831435,
2008-05-22,7.11566002,1.63174862,2.54216999,5.58293148,6.49239275,2.45037408,2.66106193,4.02623691,3.85831435,
2008-05-23,6.65978208,1.59231975,2.49977432,5.38413984,6.49239275,2.44241832,2.62166532,3.92391831,3.85831435,
2008-05-26,6.29309765,1.58322078,2.49977432,5.23564488,6.49239275,2.47821924,2.52854606,3.69881739,3.85831435,
2008-05-27,6.33273921,1.63478161,2.55473167,5.1973236,6.49239275,2.4066174,2.55003512,3.78067227,3.85831435,
2008-05-28,6.56067818,1.76823317,2.60811881,5.35539888,6.49239275,2.5657326,2.63957287,3.93415017,3.85831435,
2008-05-29,6.30300804,1.68027646,2.47465096,5.27396616,6.49239275,2.50407546,2.53929059,3.76020855,3.85831435,
2008-05-30,6.33273921,1.71970533,2.42754466,5.36018904,6.49239275,2.50407546,2.58226871,3.83183157,3.85831435,
2008-06-02,6.39220155,1.75003523,2.67092721,5.2200288,6.49239275,2.72086992,2.58943173,3.9904254,3.85831435,
2008-06-03,6.32282882,1.73183729,2.75728876,5.4133632,6.49239275,2.84020632,2.5428721,4.06716435,3.85831435,
2008-06-04,6.45166389,1.70757337,2.68976973,5.24177892,6.49239275,2.89589664,2.51780153,4.02623691,3.85831435,
2008-06-05,6.79852754,1.68937543,2.60340818,5.0871114,6.49239275,2.95755378,2.507057,3.91368645,3.85831435,
2008-06-06,6.49130545,1.75306822,2.54845083,5.10886152,6.49239275,2.90186346,2.507057,3.81136785,3.85831435,
2008-06-10,5.8471301,1.5771548,2.49192327,4.60860876,6.49239275,2.79247176,2.2563513,3.43278903,3.85831435,
2008-06-11,5.3516106,1.54985789,2.46679991,4.59652536,6.49239275,2.9137971,2.18113959,3.31512264,3.85831435,
2008-06-12,5.37143138,1.48919809,2.63324217,4.42735776,6.49239275,2.9734653,2.13457996,3.2741952,3.85831435,
2008-06-13,5.37143138,1.41337334,2.36944689,4.16635632,6.49239275,2.79247176,2.12741694,3.11048544,3.85831435,
2008-06-16,5.0542989,1.39214241,2.18887274,3.97302192,6.49239275,2.8143501,2.17039506,3.02863056,3.85831435,
2008-06-17,4.57860018,1.27688879,1.98474544,3.70718712,6.49239275,2.76661554,2.13457996,2.79329778,3.85831435,
2008-06-18,4.78671837,1.3648455,2.14019623,3.99718872,6.49239275,2.76661554,2.22411771,2.95700754,3.85831435,
2008-06-19,4.32093004,1.22836095,1.92664767,3.6008532,6.49239275,2.55777684,2.02355315,2.6602836,3.85831435,
2008-06-20,4.42003394,1.22836095,2.0569751,3.745854,6.49239275,2.72683674,2.10950939,2.7114429,3.85831435,
2008-06-23,4.5587794,1.35271354,2.09308993,3.77727084,5.8481095,2.70098052,2.09518335,2.66539953,3.85831435,
2008-06-24,4.72725603,1.38607643,2.16374938,3.79177092,5.44171545,2.82827268,2.14532449,2.75748627,3.85831435,
2008-06-25,4.955195,1.42853829,2.38043836,3.9996054,5.71925285,2.95954272,2.20621016,2.94165975,3.85831435,
2008-06-26,4.99483656,1.41337334,2.42911487,3.93193836,5.6696926,2.98341,2.17755808,3.09002172,3.85831435,
2008-06-27,4.60833135,1.29508673,2.44324676,4.1204394,5.10470575,2.80042752,2.05578674,2.79841371,3.85831435,
2008-06-30,4.74707681,1.27082281,2.44638718,4.11318936,4.7379599,2.99932152,2.0414607,2.83422522,3.85831435,
2008-07-01,4.83627032,1.2435259,2.512336,4.20018984,4.559543,2.9436312,1.93759691,2.77283406,3.85831435,
2008-07-02,4.89573266,1.30115271,2.52646789,4.10352264,4.60910325,2.98738788,1.95550446,2.88026859,3.85831435,
2008-07-03,5.01465734,1.36181251,2.69762078,4.24610676,4.9163768,3.08086806,1.9698305,3.16676067,3.85831435,
2008-07-04,4.90564305,1.32541663,2.59398692,4.07935584,4.7379599,3.0928017,1.98773805,3.20768811,3.85831435,
2008-07-07,5.11376124,1.37394447,2.64894427,4.2050232,5.154266,3.16042566,2.11667241,3.31000671,3.85831435,
2008-07-08,5.13358202,1.37091148,2.51704663,4.108356,5.22365035,3.19622658,2.15965053,3.4276731,3.85831435,
2008-07-09,5.32187943,1.4255053,2.68191868,4.3983576,5.40206725,3.2220828,2.26709583,3.46860054,3.85831435,
2008-07-10,5.29214826,1.39820839,2.50919558,4.3137738,5.40206725,3.30760722,2.23128073,3.28442706,3.85831435,
2008-07-11,5.09394046,1.43763726,2.35688521,4.26060684,5.1146178,3.32550768,2.20979167,3.36628194,3.85831435,
2008-07-14,5.34170021,1.45280221,2.41027235,4.34760732,5.6300444,3.44882196,2.23486224,3.4788324,3.85831435,
2008-07-15,5.09394046,1.37394447,2.31134912,4.20018984,5.46153955,3.24396114,2.10950939,3.28442706,3.85831435,
2008-07-16,5.59937035,1.29811972,2.37886815,4.03343892,5.04523345,3.25987266,2.03787919,3.04397835,3.85831435,
2008-07-17,5.93632361,1.29811972,2.37258731,4.08902256,4.8965527,3.2220828,2.00206409,2.9672394,3.85831435,
2008-07-18,5.71829503,1.32541663,2.36473626,4.27269024,5.1146178,3.2718063,2.16323204,3.10025358,3.85831435,
2008-07-21,5.85704049,1.36787849,2.512336,4.37177412,5.30294675,3.43291044,2.21337318,3.22815183,3.85831435,
2008-07-22,6.41202233,1.35271354,2.53745936,4.46844132,5.352507,3.42694362,2.19546563,3.24861555,3.85831435,
2008-07-23,6.20390414,1.32541663,2.54531041,4.48052472,5.352507,3.3115851,2.17039506,3.21791997,3.85831435,
2008-07-24,6.22372492,1.34968055,2.54216999,4.50469152,5.4516275,3.47865606,2.2563513,3.33558636,3.85831435,
2008-07-25,6.10480024,1.34058158,2.45423823,4.44427452,5.50118775,3.48462288,2.24560677,3.25884741,3.85831435,
2008-07-28,6.31291843,1.37394447,2.4966339,4.53852504,5.5903962,3.3712533,2.2563513,3.35093415,3.85831435,
2008-07-29,6.12462102,1.34361457,2.58299545,4.44427452,5.42189135,3.3414192,2.20621016,3.36628194,3.85831435,
2008-07-30,6.17417297,1.34058158,2.53117852,4.47327468,5.48136365,3.182304,2.18830261,3.28442706,3.85831435,
2008-07-31,5.90659244,1.29811972,2.50134453,4.40077428,5.0947937,3.1425252,2.13457996,3.11560137,3.85831435,
2008-08-01,6.07506907,1.31328467,2.53745936,4.40560764,5.1344419,3.1922487,2.21337318,3.17699253,3.85831435,
2008-08-04,6.00569634,1.27311296,2.4966339,4.46119128,4.90646475,3.1922487,2.16323204,3.04909428,3.85831435,
2008-08-05,5.91650283,1.23912208,2.3710171,4.652109,4.5397189,3.14650308,2.15248751,3.21791997,3.85831435,
2008-08-06,6.05524829,1.23912208,2.25011093,4.9421106,4.5793671,3.14650308,2.21695469,3.22815183,3.85831435,
2008-08-07,6.30300804,1.24839232,2.20300463,4.79227644,4.6983117,2.92175286,2.18113959,3.19234032,3.85831435,
2008-08-08,6.02551712,1.16496016,2.07581762,4.61102544,4.23244535,2.78849388,2.08802033,2.87515266,3.85831435,
2008-08-11,5.42098333,1.04753712,2.08680909,4.62310884,3.8062272,2.74672614,2.01997164,2.58866058,3.85831435,
2008-08-12,4.90564305,1.01663632,2.09308993,4.49019144,3.766579,2.80838328,2.01997164,2.38402338,3.85831435,
2008-08-13,5.03447812,1.0506272,2.14176644,4.6400256,3.75666695,2.79048282,1.99848258,2.3021685,3.85831435,
2008-08-14,5.07411968,1.03826688,2.14176644,4.73185944,3.8458754,2.7646266,2.0056456,2.31751629,3.85831435,
2008-08-15,5.02456773,1.04753712,2.11821329,4.72702608,3.83596335,2.66915748,2.03429768,2.31751629,3.85831435,
2008-08-18,4.7569872,1.01045616,1.90623494,4.2533568,3.4493934,2.53192062,1.95192295,2.08729944,3.85831435,
2008-08-19,4.84618071,1.08770816,1.93292851,4.18568976,3.53860185,2.53192062,2.00922711,2.1486906,3.85831435,
2008-08-20,5.20295475,1.15878,2.11350266,4.28719032,3.85578745,2.75269296,2.19546563,2.36355966,3.85831435,
2008-08-21,5.16331319,1.07843792,2.00672838,3.85943796,3.6674585,2.6154561,2.11667241,2.2510092,3.85831435,
2008-08-22,5.19304436,1.07843792,1.92507746,3.47518584,3.55842595,2.60153352,2.07369429,2.21008176,3.85831435,
2008-08-25,5.18313397,1.0506272,1.90937536,3.51143604,3.51877775,2.66120172,2.10950939,2.23054548,3.85831435,
2008-08-26,4.90564305,0.9888256,1.92193704,3.32535168,3.22141625,2.54982108,2.13816147,2.08218351,3.85831435,
2008-08-27,5.02456773,0.99809584,1.91722641,3.2866848,3.2511524,2.34893814,2.12741694,2.10776316,3.85831435,
2008-08-28,4.98492617,0.98573552,1.98003481,3.47035248,3.2709765,2.30319252,2.14532449,2.12822688,3.85831435,
2008-08-29,5.21286514,1.01354624,2.03028153,3.48485256,3.36018495,2.32308192,2.17755808,2.22542955,3.85831435,
2008-09-01,5.13358202,0.97646528,1.92350725,3.40268544,3.3304488,2.09037594,2.09876486,2.19473397,3.85831435,
2008-09-02,5.22277553,0.98573552,1.92821788,3.24801792,3.49895365,1.98894,2.05578674,2.41471896,3.85831435,
2008-09-03,4.92546383,1.01663632,1.91408599,3.30601824,3.4692175,1.9789953,1.99490107,2.41983489,3.85831435,
2008-09-04,4.955195,1.01354624,1.8685499,3.3350184,3.47912955,1.98894,2.01997164,2.32774815,3.85831435,
2008-09-05,4.73716642,0.97646528,1.78532877,3.14651736,3.24124035,1.86363678,1.96624899,2.15892246,3.85831435,
2008-09-08,4.99483656,0.93629424,1.60632483,3.14651736,3.02317525,1.71247734,1.94117842,2.05148793,3.85831435,
